0;0
0.01536;-0.002807
0.03049;-0.005479
0.04539;-0.008018
0.06005;-0.01042
0.07449;-0.0127
0.08869;-0.01484
0.1027;-0.01686
0.1164;-0.01874
0.13;-0.0205
0.1433;-0.02213
0.1563;-0.02363
0.1692;-0.02501
0.1819;-0.02627
0.1943;-0.0274
0.2065;-0.02841
0.2185;-0.0293
0.2303;-0.03007
0.2418;-0.03072
0.2532;-0.03125
0.2643;-0.03167
0.2753;-0.03197
0.286;-0.03215
0.2965;-0.03222
0.3069;-0.03217
0.317;-0.03202
0.3269;-0.03175
0.3366;-0.03137
0.3461;-0.03088
0.3555;-0.03029
0.3646;-0.02958
0.3735;-0.02877
0.3822;-0.02785
0.3908;-0.02683
0.3991;-0.02571
0.4073;-0.02448
0.4153;-0.02315
0.4231;-0.02172
0.4307;-0.02019
0.4381;-0.01856
0.4453;-0.01683
0.4524;-0.01501
0.4592;-0.01309
0.4659;-0.01108
0.4724;-0.008967
0.4788;-0.006765
0.4849;-0.004471
0.4909;-0.002085
0.4967;0.0003904
0.5024;0.002955
0.5078;0.005608
0.5131;0.008349
0.5183;0.01118
0.5232;0.01409
0.5281;0.01708
0.5327;0.02016
0.5372;0.02333
0.5415;0.02657
0.5457;0.0299
0.5497;0.0333
0.5535;0.03678
0.5572;0.04034
0.5607;0.04398
0.5641;0.04769
0.5674;0.05148
0.5704;0.05534
0.5734;0.05928
0.5762;0.06329
0.5788;0.06736
0.5813;0.07151
0.5837;0.07573
0.5859;0.08001
0.588;0.08436
0.5899;0.08878
0.5917;0.09326
0.5933;0.09781
0.5949;0.1024
0.5963;0.1071
0.5975;0.1118
0.5986;0.1166
0.5996;0.1215
0.6005;0.1264
0.6012;0.1314
0.6019;0.1364
0.6023;0.1415
0.6027;0.1466
0.603;0.1518
0.6031;0.157
0.6031;0.1623
0.603;0.1677
0.6027;0.1731
0.6024;0.1785
0.6019;0.184
0.6014;0.1895
0.6007;0.1951
0.5999;0.2007
0.599;0.2064
0.598;0.2121
0.5969;0.2179
0.5956;0.2237
0.5943;0.2295
0.5929;0.2354
0.5914;0.2413
0.5897;0.2473
0.588;0.2533
0.5862;0.2593
0.5843;0.2653
0.5823;0.2714
0.5802;0.2776
0.578;0.2837
0.5757;0.2899
0.5733;0.2961
0.5709;0.3024
0.5683;0.3086
0.5657;0.3149
0.563;0.3213
0.5602;0.3276
0.5573;0.334
0.5544;0.3404
0.5513;0.3468
0.5482;0.3532
0.545;0.3597
0.5418;0.3662
0.5384;0.3726
0.535;0.3792
0.5316;0.3857
0.528;0.3922
0.5244;0.3988
0.5207;0.4053
0.517;0.4119
0.5132;0.4185
0.5093;0.4251
0.5054;0.4317
0.5014;0.4384
0.4974;0.445
0.4933;0.4516
0.4891;0.4583
0.4849;0.4649
0.4807;0.4715
0.4763;0.4782
0.472;0.4848
0.4676;0.4915
0.4631;0.4981
0.4586;0.5048
0.4541;0.5114
0.4495;0.5181
0.4448;0.5247
0.4402;0.5314
0.4354;0.538
0.4307;0.5446
0.4259;0.5512
0.4211;0.5578
0.4162;0.5644
0.4113;0.571
0.4064;0.5776
0.4014;0.5841
0.3965;0.5907
0.3914;0.5972
0.3864;0.6037
0.3814;0.6102
0.3763;0.6167
0.3712;0.6231
0.366;0.6296
0.3609;0.636
0.3557;0.6424
0.3505;0.6488
0.3453;0.6551
0.3401;0.6615
0.3349;0.6678
0.3297;0.674
0.3244;0.6803
0.3192;0.6865
0.3139;0.6927
0.3087;0.6989
0.3034;0.705
0.2981;0.7111
0.2928;0.7171
0.2875;0.7232
0.2823;0.7292
0.277;0.7351
0.2717;0.741
0.2665;0.7469
0.2612;0.7528
0.2559;0.7586
0.2507;0.7643
0.2455;0.7701
0.2402;0.7757
0.235;0.7814
0.2298;0.787
0.2246;0.7925
0.2195;0.798
0.2143;0.8034
0.2092;0.8088
0.2041;0.8142
0.199;0.8195
0.1939;0.8247
0.1889;0.8299
0.1839;0.8351
0.1789;0.8402
0.1739;0.8452
0.169;0.8502
0.1641;0.8551
0.1592;0.86
0.1544;0.8648
0.1496;0.8695
0.1449;0.8742
0.1401;0.8788
0.1354;0.8834
0.1308;0.8878
0.1262;0.8923
0.1217;0.8966
0.1171;0.9009
0.1127;0.9052
0.1083;0.9093
0.1039;0.9134
0.09956;0.9174
0.09529;0.9214
0.09108;0.9252
0.08691;0.929
0.0828;0.9328
0.07875;0.9364
0.07476;0.94
0.07082;0.9435
0.06695;0.9469
0.06314;0.9502
0.05939;0.9535
0.0557;0.9566
0.05209;0.9597
0.04853;0.9627
0.04505;0.9657
0.04164;0.9685
0.03829;0.9713
0.03502;0.9739
0.03183;0.9765
0.02871;0.979
0.02566;0.9814
0.0227;0.9837
0.01981;0.9859
0.017;0.988
0.01428;0.99
0.01163;0.992
0.009075;0.9938
0.006603;0.9956
0.004218;0.9972
0.001921;0.9987
-0.0002854;1
-0.002401;1.002
-0.004427;1.003
-0.006363;1.004
-0.00821;1.005
-0.009969;1.006
-0.01164;1.007
-0.01322;1.008
-0.01472;1.008
-0.01613;1.009
-0.01745;1.009
-0.01869;1.01
-0.01985;1.01
-0.02092;1.01
-0.02191;1.01
-0.02281;1.01
-0.02363;1.01
-0.02437;1.01
-0.02503;1.009
-0.02561;1.009
-0.02611;1.009
-0.02653;1.008
-0.02687;1.007
-0.02714;1.007
-0.02732;1.006
-0.02743;1.005
-0.02746;1.004
-0.02742;1.003
-0.0273;1.002
-0.02711;1
-0.02684;0.999
-0.0265;0.9976
-0.02609;0.996
-0.0256;0.9944
-0.02504;0.9927
-0.02441;0.9909
-0.02371;0.9891
-0.02294;0.9871
-0.0221;0.9851
-0.02119;0.983
-0.02021;0.9808
-0.01917;0.9785
-0.01806;0.9762
-0.01688;0.9738
-0.01563;0.9713
-0.01432;0.9687
-0.01295;0.966
-0.01151;0.9633
-0.01001;0.9604
-0.008441;0.9575
-0.006812;0.9546
-0.005121;0.9515
-0.003369;0.9484
-0.001555;0.9452
0.000318;0.9419
0.002251;0.9386
0.004243;0.9352
0.006294;0.9317
0.008403;0.9281
0.01057;0.9245
0.01279;0.9208
0.01507;0.917
0.01741;0.9131
0.0198;0.9092
0.02224;0.9052
0.02474;0.9012
0.02729;0.8971
0.02989;0.8929
0.03255;0.8886
0.03526;0.8843
0.03802;0.8799
0.04083;0.8754
0.04369;0.8709
0.0466;0.8663
0.04955;0.8617
0.05256;0.857
0.05561;0.8522
0.05871;0.8474
0.06186;0.8425
0.06505;0.8375
0.06829;0.8325
0.07157;0.8274
0.0749;0.8222
0.07827;0.817
0.08168;0.8118
0.08514;0.8064
0.08864;0.801
0.09217;0.7956
0.09575;0.7901
0.09937;0.7846
0.103;0.7789
0.1067;0.7733
0.1105;0.7676
0.1142;0.7618
0.1181;0.756
0.1219;0.7501
0.1258;0.7441
0.1297;0.7381
0.1337;0.7321
0.1376;0.726
0.1417;0.7199
0.1457;0.7137
0.1498;0.7074
0.1539;0.7011
0.1581;0.6948
0.1623;0.6884
0.1665;0.6819
0.1707;0.6754
0.175;0.6689
0.1793;0.6623
0.1836;0.6557
0.188;0.649
0.1923;0.6423
0.1968;0.6355
0.2012;0.6287
0.2056;0.6219
0.2101;0.615
0.2146;0.608
0.2192;0.601
0.2237;0.594
0.2283;0.5869
0.2329;0.5798
0.2375;0.5727
0.2422;0.5655
0.2468;0.5583
0.2515;0.551
0.2562;0.5437
0.2609;0.5364
0.2656;0.529
0.2704;0.5216
0.2751;0.5141
0.2799;0.5066
0.2847;0.4991
0.2895;0.4915
0.2944;0.4839
0.2992;0.4763
0.3041;0.4687
0.3089;0.461
0.3138;0.4532
0.3187;0.4455
0.3236;0.4377
0.3285;0.4299
0.3334;0.422
0.3383;0.4141
0.3433;0.4062
0.3482;0.3983
0.3532;0.3903
0.3581;0.3823
0.3631;0.3743
0.368;0.3663
0.373;0.3582
0.378;0.3501
0.383;0.3419
0.388;0.3338
0.3929;0.3256
0.3979;0.3174
0.4029;0.3092
0.4079;0.3009
0.4129;0.2927
0.4179;0.2844
0.4229;0.2761
0.4279;0.2677
0.4329;0.2594
0.4378;0.251
0.4428;0.2426
0.4478;0.2342
0.4528;0.2258
0.4577;0.2173
0.4627;0.2089
0.4676;0.2004
0.4726;0.1919
0.4775;0.1834
0.4825;0.1748
0.4874;0.1663
0.4923;0.1577
0.4972;0.1492
0.5021;0.1406
0.507;0.132
0.5119;0.1233
0.5167;0.1147
0.5216;0.1061
0.5264;0.09744
0.5313;0.08878
0.5361;0.08011
0.5409;0.07143
0.5456;0.06274
0.5504;0.05405
0.5551;0.04534
0.5599;0.03663
0.5646;0.02791
0.5693;0.01919
0.574;0.01046
0.5786;0.001719
0.5832;-0.007022
0.5879;-0.01577
0.5925;-0.02452
0.597;-0.03327
0.6016;-0.04203
0.6061;-0.05079
0.6106;-0.05955
0.6151;-0.06831
0.6196;-0.07708
0.624;-0.08584
0.6284;-0.09461
0.6328;-0.1034
0.6371;-0.1121
0.6414;-0.1209
0.6457;-0.1297
0.65;-0.1384
0.6542;-0.1472
0.6585;-0.1559
0.6626;-0.1647
0.6668;-0.1734
0.6709;-0.1821
0.675;-0.1909
0.679;-0.1996
0.683;-0.2083
0.687;-0.217
0.691;-0.2257
0.6949;-0.2344
0.6988;-0.2431
0.7026;-0.2518
0.7064;-0.2605
0.7102;-0.2692
0.7139;-0.2778
0.7176;-0.2864
0.7213;-0.2951
0.7249;-0.3037
0.7285;-0.3123
0.732;-0.3209
0.7355;-0.3295
0.7389;-0.338
0.7424;-0.3466
0.7457;-0.3551
0.749;-0.3636
0.7523;-0.3721
0.7555;-0.3806
0.7587;-0.3891
0.7619;-0.3976
0.765;-0.406
0.768;-0.4144
0.771;-0.4228
0.774;-0.4312
0.7769;-0.4395
0.7797;-0.4479
0.7825;-0.4562
0.7853;-0.4645
0.788;-0.4728
0.7906;-0.481
0.7932;-0.4893
0.7958;-0.4975
0.7983;-0.5057
0.8007;-0.5138
0.8031;-0.5219
0.8054;-0.5301
0.8077;-0.5381
0.8099;-0.5462
0.8121;-0.5542
0.8142;-0.5622
0.8162;-0.5702
0.8182;-0.5782
0.8201;-0.5861
0.822;-0.594
0.8238;-0.6018
0.8256;-0.6096
0.8272;-0.6174
0.8289;-0.6252
0.8304;-0.6329
0.8319;-0.6407
0.8333;-0.6483
0.8347;-0.656
0.836;-0.6636
0.8373;-0.6711
0.8384;-0.6787
0.8395;-0.6862
0.8406;-0.6936
0.8415;-0.7011
0.8424;-0.7084
0.8433;-0.7158
0.844;-0.7231
0.8447;-0.7304
0.8453;-0.7376
0.8459;-0.7448
0.8464;-0.752
0.8468;-0.7591
0.8471;-0.7662
0.8474;-0.7732
0.8476;-0.7802
0.8477;-0.7872
0.8477;-0.7941
0.8477;-0.801
0.8475;-0.8078
0.8473;-0.8146
0.8471;-0.8213
0.8467;-0.828
0.8463;-0.8346
0.8458;-0.8412
0.8452;-0.8478
0.8445;-0.8543
0.8438;-0.8607
0.8429;-0.8671
0.842;-0.8735
0.841;-0.8798
0.84;-0.8861
0.8388;-0.8923
0.8375;-0.8985
0.8362;-0.9046
0.8348;-0.9106
0.8333;-0.9166
0.8317;-0.9226
0.83;-0.9285
0.8282;-0.9343
0.8264;-0.9401
0.8244;-0.9459
0.8224;-0.9515
0.8203;-0.9572
0.8181;-0.9627
0.8157;-0.9682
0.8133;-0.9737
0.8108;-0.9791
0.8083;-0.9844
0.8056;-0.9897
0.8028;-0.9949
0.7999;-1
0.797;-1.005
0.7939;-1.01
0.7908;-1.015
0.7875;-1.02
0.7842;-1.025
0.7807;-1.03
0.7772;-1.035
0.7736;-1.039
0.7699;-1.044
0.7661;-1.048
0.7623;-1.053
0.7583;-1.057
0.7543;-1.062
0.7501;-1.066
0.7459;-1.07
0.7416;-1.075
0.7372;-1.079
0.7328;-1.083
0.7282;-1.087
0.7236;-1.091
0.7189;-1.095
0.7142;-1.099
0.7093;-1.102
0.7044;-1.106
0.6994;-1.11
0.6943;-1.113
0.6892;-1.117
0.6839;-1.12
0.6787;-1.124
0.6733;-1.127
0.6679;-1.131
0.6624;-1.134
0.6568;-1.137
0.6512;-1.14
0.6455;-1.143
0.6397;-1.146
0.6339;-1.149
0.628;-1.152
0.622;-1.155
0.616;-1.158
0.6099;-1.161
0.6038;-1.163
0.5976;-1.166
0.5913;-1.168
0.585;-1.171
0.5786;-1.173
0.5722;-1.176
0.5657;-1.178
0.5592;-1.18
0.5526;-1.183
0.5459;-1.185
0.5392;-1.187
0.5325;-1.189
0.5257;-1.191
0.5189;-1.193
0.512;-1.195
0.505;-1.196
0.498;-1.198
0.491;-1.2
0.4839;-1.201
0.4768;-1.203
0.4696;-1.205
0.4624;-1.206
0.4552;-1.207
0.4479;-1.209
0.4406;-1.21
0.4332;-1.211
0.4258;-1.212
0.4183;-1.213
0.4109;-1.215
0.4033;-1.216
0.3958;-1.216
0.3882;-1.217
0.3806;-1.218
0.3729;-1.219
0.3653;-1.22
0.3576;-1.22
0.3498;-1.221
0.3421;-1.221
0.3343;-1.222
0.3264;-1.222
0.3186;-1.223
0.3107;-1.223
0.3028;-1.223
0.2949;-1.223
0.287;-1.224
0.279;-1.224
0.271;-1.224
0.263;-1.224
0.255;-1.224
0.247;-1.223
0.2389;-1.223
0.2308;-1.223
0.2227;-1.223
0.2146;-1.222
0.2065;-1.222
0.1984;-1.221
0.1902;-1.221
0.1821;-1.22
0.1739;-1.22
0.1657;-1.219
0.1576;-1.218
0.1494;-1.217
0.1412;-1.216
0.133;-1.216
0.1248;-1.215
0.1166;-1.214
0.1083;-1.212
0.1001;-1.211
0.09189;-1.21
0.08367;-1.209
0.07545;-1.207
0.06723;-1.206
0.05901;-1.205
0.05079;-1.203
0.04258;-1.202
0.03437;-1.2
0.02616;-1.198
0.01796;-1.197
0.00977;-1.195
0.001585;-1.193
-0.006591;-1.191
-0.01476;-1.189
-0.02291;-1.187
-0.03106;-1.185
-0.03919;-1.183
-0.04731;-1.181
-0.05542;-1.179
-0.06351;-1.177
-0.07159;-1.174
-0.07965;-1.172
-0.08769;-1.169
-0.09572;-1.167
-0.1037;-1.164
-0.1117;-1.162
-0.1197;-1.159
-0.1276;-1.156
-0.1355;-1.154
-0.1434;-1.151
-0.1513;-1.148
-0.1592;-1.145
-0.167;-1.142
-0.1748;-1.139
-0.1826;-1.136
-0.1903;-1.133
-0.198;-1.13
-0.2057;-1.126
-0.2134;-1.123
-0.221;-1.12
-0.2286;-1.116
-0.2361;-1.113
-0.2436;-1.109
-0.2511;-1.106
-0.2586;-1.102
-0.266;-1.099
-0.2734;-1.095
-0.2807;-1.091
-0.288;-1.087
-0.2953;-1.083
-0.3025;-1.079
-0.3096;-1.075
-0.3168;-1.071
-0.3239;-1.067
-0.3309;-1.063
-0.3379;-1.059
-0.3448;-1.055
-0.3518;-1.05
-0.3586;-1.046
-0.3654;-1.041
-0.3722;-1.037
-0.3789;-1.032
-0.3855;-1.028
-0.3921;-1.023
-0.3987;-1.018
-0.4052;-1.014
-0.4116;-1.009
-0.418;-1.004
-0.4243;-0.9991
-0.4306;-0.9941
-0.4368;-0.9891
-0.443;-0.984
-0.449;-0.9789
-0.4551;-0.9737
-0.461;-0.9685
-0.4669;-0.9632
-0.4728;-0.9579
-0.4786;-0.9525
-0.4843;-0.947
-0.4899;-0.9416
-0.4955;-0.936
-0.501;-0.9304
-0.5065;-0.9248
-0.5118;-0.9191
-0.5171;-0.9133
-0.5224;-0.9075
-0.5275;-0.9016
-0.5326;-0.8957
-0.5376;-0.8897
-0.5426;-0.8837
-0.5474;-0.8777
-0.5522;-0.8715
-0.5569;-0.8654
-0.5616;-0.8591
-0.5661;-0.8529
-0.5706;-0.8465
-0.575;-0.8401
-0.5793;-0.8337
-0.5835;-0.8272
-0.5877;-0.8207
-0.5917;-0.8141
-0.5957;-0.8074
-0.5996;-0.8007
-0.6034;-0.794
-0.6071;-0.7872
-0.6107;-0.7803
-0.6143;-0.7735
-0.6177;-0.7665
-0.6211;-0.7595
-0.6244;-0.7525
-0.6276;-0.7454
-0.6307;-0.7382
-0.6338;-0.7311
-0.6367;-0.7238
-0.6396;-0.7166
-0.6424;-0.7093
-0.6451;-0.7019
-0.6478;-0.6945
-0.6503;-0.6871
-0.6528;-0.6796
-0.6552;-0.6721
-0.6575;-0.6645
-0.6597;-0.657
-0.6619;-0.6493
-0.664;-0.6417
-0.666;-0.634
-0.6679;-0.6262
-0.6698;-0.6185
-0.6716;-0.6107
-0.6733;-0.6028
-0.6749;-0.595
-0.6765;-0.5871
-0.678;-0.5792
-0.6794;-0.5712
-0.6808;-0.5632
-0.682;-0.5552
-0.6832;-0.5472
-0.6844;-0.5391
-0.6854;-0.531
-0.6864;-0.5229
-0.6874;-0.5148
-0.6882;-0.5066
-0.689;-0.4984
-0.6897;-0.4902
-0.6904;-0.482
-0.691;-0.4738
-0.6915;-0.4655
-0.6919;-0.4572
-0.6923;-0.4489
-0.6926;-0.4406
-0.6929;-0.4322
-0.6931;-0.4239
-0.6932;-0.4155
-0.6933;-0.4071
-0.6933;-0.3987
-0.6932;-0.3903
-0.6931;-0.3819
-0.693;-0.3735
-0.6927;-0.365
-0.6924;-0.3566
-0.6921;-0.3481
-0.6916;-0.3397
-0.6912;-0.3312
-0.6906;-0.3227
-0.69;-0.3142
-0.6894;-0.3057
-0.6887;-0.2972
-0.6879;-0.2887
-0.6871;-0.2802
-0.6862;-0.2717
-0.6853;-0.2632
-0.6843;-0.2547
-0.6833;-0.2462
-0.6822;-0.2377
-0.6811;-0.2292
-0.6799;-0.2206
-0.6786;-0.2121
-0.6773;-0.2036
-0.676;-0.1951
-0.6746;-0.1867
-0.6731;-0.1782
-0.6716;-0.1697
-0.6701;-0.1612
-0.6685;-0.1528
-0.6669;-0.1443
-0.6652;-0.1359
-0.6634;-0.1274
-0.6616;-0.119
-0.6598;-0.1106
-0.6579;-0.1022
-0.656;-0.09383
-0.6541;-0.08546
-0.652;-0.0771
-0.65;-0.06877
-0.6479;-0.06044
-0.6458;-0.05214
-0.6436;-0.04385
-0.6414;-0.03559
-0.6391;-0.02734
-0.6368;-0.01911
-0.6344;-0.0109
-0.6321;-0.002717
-0.6296;0.005446
-0.6272;0.01359
-0.6247;0.0217
-0.6221;0.02979
-0.6195;0.03786
-0.6169;0.0459
-0.6143;0.05391
-0.6116;0.06189
-0.6089;0.06985
-0.6061;0.07778
-0.6033;0.08567
-0.6005;0.09354
-0.5976;0.1014
-0.5947;0.1092
-0.5918;0.1169
-0.5889;0.1247
-0.5859;0.1324
-0.5828;0.14
-0.5798;0.1477
-0.5767;0.1553
-0.5736;0.1628
-0.5705;0.1703
-0.5673;0.1778
-0.5641;0.1853
-0.5609;0.1927
-0.5576;0.2
-0.5543;0.2073
-0.551;0.2146
-0.5477;0.2218
-0.5443;0.229
-0.541;0.2362
-0.5376;0.2432
-0.5341;0.2503
-0.5307;0.2573
-0.5272;0.2642
-0.5237;0.2711
-0.5202;0.278
-0.5166;0.2848
-0.5131;0.2916
-0.5095;0.2983
-0.5059;0.3049
-0.5022;0.3115
-0.4986;0.318
-0.4949;0.3245
-0.4912;0.331
-0.4875;0.3373
-0.4838;0.3436
-0.4801;0.3499
-0.4763;0.3561
-0.4726;0.3622
-0.4688;0.3683
-0.465;0.3743
-0.4612;0.3803
-0.4574;0.3862
-0.4535;0.392
-0.4497;0.3978
-0.4458;0.4035
-0.4419;0.4091
-0.4381;0.4147
-0.4342;0.4202
-0.4302;0.4257
-0.4263;0.431
-0.4224;0.4363
-0.4185;0.4416
-0.4145;0.4467
-0.4106;0.4518
-0.4066;0.4568
-0.4026;0.4618
-0.3987;0.4667
-0.3947;0.4715
-0.3907;0.4762
-0.3867;0.4808
-0.3827;0.4854
-0.3787;0.4899
-0.3747;0.4943
-0.3707;0.4986
-0.3667;0.5029
-0.3626;0.5071
-0.3586;0.5112
-0.3546;0.5152
-0.3506;0.5191
-0.3466;0.523
-0.3426;0.5267
-0.3385;0.5304
-0.3345;0.534
-0.3305;0.5375
-0.3265;0.5409
-0.3225;0.5443
-0.3185;0.5475
-0.3145;0.5507
-0.3105;0.5537
-0.3065;0.5567
-0.3025;0.5596
-0.2985;0.5624
-0.2945;0.5651
-0.2905;0.5677
-0.2865;0.5702
-0.2826;0.5726
-0.2786;0.5749
-0.2747;0.5771
-0.2707;0.5793
-0.2668;0.5813
-0.2629;0.5832
-0.259;0.585
-0.2551;0.5868
-0.2512;0.5884
-0.2473;0.5899
-0.2435;0.5913
-0.2396;0.5926
-0.2358;0.5938
-0.232;0.5949
-0.2281;0.5959
-0.2243;0.5968
-0.2206;0.5976
-0.2168;0.5983
-0.213;0.5989
-0.2093;0.5993
-0.2056;0.5997
-0.2019;0.5999
-0.1982;0.6
-0.1945;0.6001
-0.1909;0.6
-0.1873;0.5997
-0.1837;0.5994
-0.1801;0.599
-0.1765;0.5984
-0.173;0.5977
-0.1694;0.5969
-0.1659;0.596
-0.1625;0.595
-0.159;0.5938
-0.1556;0.5926
-0.1522;0.5912
-0.1488;0.5897
-0.1454;0.588
-0.1421;0.5862
-0.1388;0.5844
-0.1355;0.5823
-0.1323;0.5802
-0.129;0.5779
-0.1258;0.5755
-0.1227;0.573
-0.1195;0.5704
-0.1164;0.5676
-0.1133;0.5647
-0.1103;0.5616
-0.1073;0.5584
-0.1043;0.5551
-0.1013;0.5517
-0.09838;0.5481
-0.09548;0.5444
-0.09262;0.5405
-0.08979;0.5366
-0.087;0.5324
-0.08424;0.5282
-0.08152;0.5238
-0.07883;0.5192
-0.07618;0.5146
-0.07356;0.5097
-0.07098;0.5048
-0.06844;0.4997
-0.06594;0.4944
-0.06348;0.489
-0.06105;0.4835
-0.05866;0.4778
-0.05632;0.472
-0.05401;0.466
-0.05174;0.4599
-0.04952;0.4536
-0.04734;0.4472
-0.0452;0.4406
-0.0431;0.4339
-0.04104;0.427
-0.03903;0.42
-0.03707;0.4128
-0.03515;0.4055
-0.03327;0.398
-0.03144;0.3903
-0.02965;0.3825
-0.02791;0.3746
-0.02622;0.3664
-0.02458;0.3582
-0.02298;0.3497
-0.02143;0.3412
-0.01994;0.3324
-0.01849;0.3235
-0.01709;0.3144
-0.01574;0.3052
-0.01444;0.2958
-0.01319;0.2862
-0.012;0.2765
-0.01086;0.2666
-0.009768;0.2565
-0.008732;0.2463
-0.007749;0.2359
-0.006821;0.2253
-0.005947;0.2146
-0.005129;0.2036
-0.004366;0.1926
-0.003659;0.1813
-0.00301;0.1699
-0.002417;0.1583
-0.001882;0.1465
-0.001404;0.1346
-0.0009859;0.1224
-0.0006264;0.1101
-0.0003265;0.09766
-8.649e-05;0.085
9.299e-05;0.07217
0.0002115;0.05916
0.0002686;0.04596
0.0002638;0.03259
0.0001965;0.01903
6.639e-05;0.005295
